,a_CT,a_TA,PL,Ps,F0,SPL
68723,0.65,0.5,1000,1087.13840999172,247.405329593268,83.809509998221
68724,0.65,0.5,1050,1140.22934394965,246.713286713287,85.404969422338
68725,0.65,0.5,1100,1193.32355518251,243.646408839779,86.005205826646
68726,0.65,0.5,1150,1246.10404571623,238.700947225981,86.380948478946
68727,0.65,0.5,1200,1297.17098903158,240.326975476839,87.864932898991
68728,0.65,0.5,1250,1349.61605420523,239.024390243902,88.432142001163
68729,0.65,0.5,1300,1401.08428303951,234.886817576565,88.677675732642
68730,0.65,0.5,1350,1455.62079861693,228.201811125485,87.696996871157
68731,0.65,0.5,1400,1510.02530834157,229.090909090909,88.635795733186
68732,0.65,0.5,1450,1558.28274328827,231.192660550459,89.979886598196
68733,0.65,0.5,1500,1613.65295215388,235.2,91.30629259123
68734,0.65,0.5,1550,1662.5080011076,238.056680161943,92.387959017795
68735,0.65,0.5,1600,1711.53693080963,242.97520661157,93.645538128233
68736,0.65,0.5,1650,1759.28278673925,243.646408839779,94.538416167508
68737,0.65,0.5,1700,1811.44320782943,247.752808988764,95.720810219318
68738,0.65,0.5,1750,1861.77774029308,249.152542372881,96.431725871618
68739,0.65,0.5,1800,1905.66446009715,251.640513552068,97.557034574269
68740,0.65,0.5,1850,1948.274127376,262.5,99.43810412469699
68741,0.65,0.5,1900,1999.11849879358,264.071856287425,100.25124897883
68742,0.65,0.5,1950,2041.83875027716,266.06334841629,100.96805206642301
68743,0.65,0.5,2000,2087.04183255369,267.678300455235,101.810913153044
68773,0.675,0.5,850,933.408822798003,247.058823529412,75.267729934183
68774,0.675,0.5,900,985.655153789601,249.50495049505,77.717760669634
68775,0.675,0.5,950,1037.28456462844,250.568181818182,80.51566187271
68776,0.675,0.5,1000,1088.77639900306,250.924608819346,83.170000381737
68777,0.675,0.5,1050,1139.56305707944,250.568181818182,85.728437761158
68778,0.675,0.5,1100,1194.61752137383,248.101265822785,86.357775054803
68779,0.675,0.5,1150,1247.68669891847,245.682451253482,86.981174818898
68780,0.675,0.5,1200,1300.15304470648,241.643835616438,87.531113033379
68781,0.675,0.5,1250,1350.19473240707,240.983606557377,88.54930835257
68782,0.675,0.5,1300,1403.92369987027,240.326975476839,89.133604131596
68783,0.675,0.5,1350,1455.84404737091,240.654843110505,89.800221206606
68784,0.675,0.5,1400,1510.89181755154,233.333333333333,89.145647556682
68785,0.675,0.5,1450,1564.34869697484,234.574468085106,90.028941670797
68786,0.675,0.5,1500,1613.46487124181,237.096774193548,91.089101142242
68787,0.675,0.5,1550,1664.46755870881,239.348710990502,92.118945401469
68788,0.675,0.5,1600,1712.69541538671,243.983402489627,93.521395866138
68789,0.675,0.5,1650,1762.27740860459,245.682451253482,94.278182626034
68790,0.675,0.5,1700,1813.57107084348,246.368715083799,94.902286451649
68791,0.675,0.5,1750,1866.64391342003,249.152542372881,95.829705410124
68792,0.675,0.5,1800,1916.92069522894,250.568181818182,96.462408202259
68793,0.675,0.5,1850,1963.13342037742,252.722063037249,97.242436181416
68794,0.675,0.5,1900,2016.72585558388,256.768558951965,98.05487575197299
68795,0.675,0.5,1950,2057.48875233204,264.467766116942,99.27156512968301
68796,0.675,0.5,2000,2105.2123273858,264.864864864865,99.80290595080899
68826,0.7,0.5,850,934.486344991185,249.152542372881,74.882793922107
68827,0.7,0.5,900,986.369510464506,252.0,77.018931909173
68828,0.7,0.5,950,1037.91581475167,253.448275862069,79.711815408802
68829,0.7,0.5,1000,1091.06817507641,254.178674351585,82.460565579344
68830,0.7,0.5,1050,1141.12809847253,253.812949640288,84.924623930068
68831,0.7,0.5,1100,1191.99475520189,253.448275862069,86.908929801445
68832,0.7,0.5,1150,1246.86574961344,249.85835694051,87.265756738916
68833,0.7,0.5,1200,1298.96573273566,244.660194174757,87.554629086411
68834,0.7,0.5,1250,1349.49559863303,246.02510460251,88.841451924533
68835,0.7,0.5,1300,1403.10660912338,245.340751043115,89.300573807
68836,0.7,0.5,1350,1459.23167485494,240.654843110505,89.425185318917
68837,0.7,0.5,1400,1510.5228121847,233.95225464191,89.133819055615
68838,0.7,0.5,1450,1566.99636825125,236.144578313253,89.8374099731
68839,0.7,0.5,1500,1614.78685447161,238.378378378378,90.926003853215
68840,0.7,0.5,1550,1666.9580858814,241.975308641975,92.024955091915
68841,0.7,0.5,1600,1716.8331218715,244.321329639889,93.083545389132
68842,0.7,0.5,1650,1768.16407263968,247.058823529412,94.118675740542
68843,0.7,0.5,1700,1816.5240837865,246.368715083799,94.522517295907
68844,0.7,0.5,1750,1868.75431513041,249.152542372881,95.351362988748
68845,0.7,0.5,1800,1921.02655561253,250.568181818182,95.959083804312
68846,0.7,0.5,1850,1970.73988960432,252.722063037249,96.714284148697
68847,0.7,0.5,1900,2017.60840889099,254.913294797688,97.417705372009
68848,0.7,0.5,1950,2077.01383946292,254.913294797688,97.796324765874
68849,0.7,0.5,2000,2124.27236784788,258.651026392962,98.53198075587301
68879,0.725,0.5,900,988.184321161406,254.178674351585,76.386423596308
68880,0.725,0.5,950,1039.72447182697,256.395348837209,78.933876549348
68881,0.725,0.5,1000,1091.75013791803,257.142857142857,81.60540923854
68882,0.725,0.5,1050,1143.34475167435,257.142857142857,84.062293767237
68883,0.725,0.5,1100,1194.56800984539,256.768558951965,86.438736452644
68884,0.725,0.5,1150,1248.2176646581,255.282199710564,87.738520045969
68885,0.725,0.5,1200,1300.72222322128,251.282051282051,88.13073699596
68886,0.725,0.5,1250,1353.52443262945,248.450704225352,88.655505601702
68887,0.725,0.5,1300,1404.16326886481,246.02510460251,89.170153679778
68888,0.725,0.5,1350,1461.63767688325,242.640990371389,89.514453274933
68889,0.725,0.5,1400,1512.21595249976,241.975308641975,89.836557832142
68890,0.725,0.5,1450,1564.95173759407,240.654843110505,90.160297170237
68891,0.725,0.5,1500,1617.39182124886,240.983606557377,90.859124896651
68892,0.725,0.5,1550,1668.82231073816,245.0,92.274894626511
68893,0.725,0.5,1600,1719.0795277961,246.02510460251,92.917638717945
68894,0.725,0.5,1650,1771.47124517565,246.368715083799,93.723153643638
68895,0.725,0.5,1700,1823.08067787482,249.50495049505,94.411421086864
68896,0.725,0.5,1750,1875.2566570194,249.152542372881,94.873683218696
68897,0.725,0.5,1800,1924.99449865129,250.568181818182,95.486083950422
68898,0.725,0.5,1850,1972.07818529189,253.448275862069,96.359037941776
68899,0.725,0.5,1900,2029.41868795782,254.913294797688,96.955282691157
68900,0.725,0.5,1950,2079.59676647308,256.395348837209,97.487790268748
68901,0.725,0.5,2000,2130.38539176028,255.282199710564,97.686648235637
68902,0.975,0.05,550,525.651129821536,290.609555189456,64.1161274880512
68903,0.975,0.05,600,577.1833451311,297.470489038786,68.776113114523
68904,0.975,0.05,650,630.848807177017,304.663212435233,73.323182804286
68905,0.975,0.05,700,683.285681100652,312.212389380531,77.248998362799
68906,0.975,0.05,750,738.159463520201,318.41155234657,80.6658128774
68907,0.975,0.05,800,793.497504746451,324.861878453039,83.514172054957
68908,0.975,0.05,850,849.362394162152,329.719626168224,85.927134210984
68909,0.975,0.05,900,903.669675867488,334.72485768501,88.085520564371
68910,0.975,0.05,950,961.220579605175,338.579654510557,90.062078690336
68911,0.975,0.05,1000,1015.5686543419,342.52427184466,91.823736688823
68912,0.975,0.05,1050,1073.40388317062,346.561886051081,93.401660532845
68913,0.975,0.05,1100,1127.61590323809,349.306930693069,94.73757757722
68914,0.975,0.05,1150,1185.9115870671,352.8,95.873695663131
68915,0.975,0.05,1200,1240.31161254565,354.929577464789,96.910582258683
68916,0.975,0.05,1250,1289.99662679001,357.809330628803,97.798179844662
68917,0.975,0.05,1300,1347.49539142397,360.0,98.57113907629201
68918,0.975,0.05,1350,1398.61214165319,362.217659137577,99.282340976179
68919,0.975,0.05,1400,1459.21972140857,363.711340206186,99.900959163977
68920,0.975,0.05,1450,1513.95479678348,365.97510373444,100.53056167371099
68921,0.975,0.05,1500,1566.79479099647,367.5,101.08616086264101
68922,0.975,0.05,1550,1618.14767772049,369.037656903766,101.58243144861899
68923,0.975,0.05,1600,1673.60343446553,370.588235294118,102.072922688056
68924,0.975,0.05,1650,1728.60136666516,372.151898734177,102.52117633209
68925,0.975,0.05,1700,1776.79721101619,372.938689217759,102.987566615173
68926,0.975,0.05,1750,1831.50930667433,374.522292993631,103.452251143393
68927,0.975,0.05,1800,1893.34878595998,376.119402985075,103.858992769754
68928,0.975,0.05,1850,1940.2778090999,376.923076923077,104.21320665601999
68929,0.975,0.05,1900,1995.47834242761,377.730192719486,104.65679737003299
68930,0.975,0.05,1950,2051.12174033425,379.354838709677,105.019653858656
68931,0.975,0.05,2000,2104.83601666825,380.172413793103,105.36877881771699
68960,0.75,0.5,900,988.789007406182,256.395348837209,75.610529376527
68961,0.75,0.5,950,1040.76382815482,258.651026392962,78.020339107263
68962,0.75,0.5,1000,1093.30880905242,259.79381443299,80.701741395179
68963,0.75,0.5,1050,1145.24528773891,260.176991150442,83.191032513484
68964,0.75,0.5,1100,1196.40827754365,260.561299852289,85.463070145376
68965,0.75,0.5,1150,1248.01156545028,259.79381443299,87.528058637549
68966,0.75,0.5,1200,1302.51255167946,257.142857142857,88.365390907785
68967,0.75,0.5,1250,1352.87386120834,252.360515021459,88.745415188494
68968,0.75,0.5,1300,1407.13537726751,251.282051282051,89.559077346292
68969,0.75,0.5,1350,1459.44244309956,248.801128349788,90.059491385311
68970,0.75,0.5,1400,1514.96382906334,238.378378378378,89.217786392732
68971,0.75,0.5,1450,1567.14085974204,241.313269493844,89.888497965919
68972,0.75,0.5,1500,1621.0798141879,241.975308641975,90.984423312837
68973,0.75,0.5,1550,1671.77668577388,246.368715083799,92.111311228128
68974,0.75,0.5,1600,1723.31585847301,247.405329593268,92.886642159866
68975,0.75,0.5,1650,1774.59067014296,249.152542372881,93.518435531689
68976,0.75,0.5,1700,1824.05150957213,247.752808988764,93.853813636754
68977,0.75,0.5,1750,1878.15951488639,253.812949640288,95.012931557516
68978,0.75,0.5,1800,1927.44926487574,252.0,95.3287295353
68979,0.75,0.5,1850,1977.86314107093,253.448275862069,95.918295251586
68980,0.75,0.5,1900,2034.30069737446,254.913294797688,96.504026707419
68981,0.75,0.5,1950,2078.73417283521,256.395348837209,96.996783984783
68982,0.75,0.5,2000,2127.73762433976,257.894736842105,97.562221834889
69011,0.775,0.5,900,989.850093430823,257.518248175182,75.031477357454
69012,0.775,0.5,950,1042.19368409014,260.94674556213,77.191510640871
69013,0.775,0.5,1000,1094.2194231706,262.5,79.749175318283
69014,0.775,0.5,1050,1146.60001976583,263.283582089552,82.22993724697
69015,0.775,0.5,1100,1196.99448207016,263.677130044843,84.44122141652
69016,0.775,0.5,1150,1248.57765727694,263.677130044843,86.492096115397
69017,0.775,0.5,1200,1301.28161984769,263.283582089552,88.405886295689
69018,0.775,0.5,1250,1352.89604747908,259.030837004405,89.145726994875
69019,0.775,0.5,1300,1410.17882255169,253.448275862069,89.385201994266
69020,0.775,0.5,1350,1460.96871215696,249.85835694051,89.805003240716
69021,0.775,0.5,1400,1514.86010629269,248.101265822785,89.85991166466
69022,0.775,0.5,1450,1570.17074306995,243.646408839779,90.155944423942
69023,0.775,0.5,1500,1622.71579207451,244.660194174757,90.847849662468
69024,0.775,0.5,1550,1670.02969591928,247.752808988764,91.954951960548
69025,0.775,0.5,1600,1724.05267425345,249.152542372881,92.730015052532
69026,0.775,0.5,1650,1774.78845341219,252.0,93.700673958644
69027,0.775,0.5,1700,1826.4273540205,250.924608819346,93.943374500346
69028,0.775,0.5,1750,1881.96254900635,250.568181818182,94.291346613153
69029,0.775,0.5,1800,1929.74570985365,252.0,94.913293121296
69030,0.775,0.5,1850,1982.553022479,253.448275862069,95.513012675094
69031,0.775,0.5,1900,2038.19032747762,254.913294797688,96.073079353601
69032,0.775,0.5,1950,2083.80624057854,256.395348837209,96.573773470725
69033,0.775,0.5,2000,2133.51665037514,257.894736842105,97.103612053433
69062,0.8,0.5,950,1043.93430438111,262.891207153502,76.408570732297
69063,0.8,0.5,1000,1095.04431133334,264.864864864865,78.867308590438
69064,0.8,0.5,1050,1148.02650347882,266.06334841629,81.270698603605
69065,0.8,0.5,1100,1201.36637239234,266.465256797583,83.476173391112
69066,0.8,0.5,1150,1251.9180309718,266.868381240545,85.439675067013
69067,0.8,0.5,1200,1303.72469377501,266.465256797583,87.279934461124
69068,0.8,0.5,1250,1355.89834616925,266.465256797583,88.934286669087
69069,0.8,0.5,1300,1408.2406038022,262.891207153502,89.779986398294
69070,0.8,0.5,1350,1460.13301752605,255.652173913043,90.086629118415
69071,0.8,0.5,1400,1516.48801568361,248.450704225352,89.862338472607
69072,0.8,0.5,1450,1568.15385490172,244.321329639889,89.828674990359
69073,0.8,0.5,1500,1622.11864353165,245.682451253482,90.678047340383
69074,0.8,0.5,1550,1674.72949133497,247.752808988764,91.52741757562
69075,0.8,0.5,1600,1726.11464768836,250.568181818182,92.604394510398
69076,0.8,0.5,1650,1778.80408991626,249.85835694051,92.952246812609
69077,0.8,0.5,1700,1828.51911137247,254.913294797688,94.172919650923
69078,0.8,0.5,1750,1880.67448482835,254.178674351585,94.482783022541
69079,0.8,0.5,1800,1935.95596214197,254.545454545455,95.013495005417
69080,0.8,0.5,1850,1984.12670458751,256.023222060958,95.529877703932
69081,0.8,0.5,1900,2039.8544190458,257.142857142857,96.010097767973
69082,0.8,0.5,1950,2090.98281890448,256.395348837209,96.202718546038
69083,0.8,0.5,2000,2137.09275651157,257.894736842105,96.743645183373
69111,0.825,0.5,950,1043.58724537688,264.467766116942,75.610199781316
69112,0.825,0.5,1000,1096.53399247443,267.272727272727,77.986640078245
69113,0.825,0.5,1050,1148.93387031551,268.493150684931,80.383200360108
69114,0.825,0.5,1100,1201.29128828642,269.312977099237,82.55120608108
69115,0.825,0.5,1150,1253.32871686468,269.724770642202,84.529518692306
69116,0.825,0.5,1200,1305.40866523366,269.724770642202,86.284689591586
69117,0.825,0.5,1250,1357.28389566768,269.724770642202,87.889487396648
69118,0.825,0.5,1300,1409.06312587037,269.724770642202,89.302301277495
69119,0.825,0.5,1350,1458.56641693976,266.868381240545,90.489696364216
69120,0.825,0.5,1400,1518.54234677599,253.812949640288,90.297686599961
69121,0.825,0.5,1450,1570.82289339245,247.405329593268,90.236278326272
69122,0.825,0.5,1500,1625.01630096298,248.801128349788,90.699605283788
69123,0.825,0.5,1550,1674.43119628772,251.282051282051,91.736661474373
69124,0.825,0.5,1600,1725.58684593491,252.0,92.43669836575
69125,0.825,0.5,1650,1779.32504931068,252.360515021459,93.079441691484
69126,0.825,0.5,1700,1833.92122644307,254.913294797688,93.891585161808
69127,0.825,0.5,1750,1883.94737148341,254.913294797688,94.164567338002
69128,0.825,0.5,1800,1932.74616925734,257.518248175182,94.923468827466
69129,0.825,0.5,1850,1988.01851291208,256.768558951965,95.305776325108
69130,0.825,0.5,1900,2040.2703813883,259.79381443299,95.75343057425
69131,0.825,0.5,1950,2094.55676466605,257.894736842105,96.056150339504
69132,0.825,0.5,2000,2142.61896865361,260.561299852289,96.621090482365
69160,0.85,0.5,1000,1097.83672208802,268.90243902439,77.157132067372
69161,0.85,0.5,1050,1150.65020851448,270.967741935484,79.466528622273
69162,0.85,0.5,1100,1202.80096241793,271.802773497689,81.634654898538
69163,0.85,0.5,1150,1255.85200861481,272.222222222222,83.577219900219
69164,0.85,0.5,1200,1306.92756385056,272.642967542504,85.349654400779
69165,0.85,0.5,1250,1358.40982323947,273.065015479876,86.878151612835
69166,0.85,0.5,1300,1412.92075136604,273.065015479876,88.30271935006
69167,0.85,0.5,1350,1462.81920997633,273.065015479876,89.555437253194
69168,0.85,0.5,1400,1515.66244509362,264.467766116942,90.745265706298
69169,0.85,0.5,1450,1570.1442059038,256.023222060958,90.591939062627
69170,0.85,0.5,1500,1624.90183011395,250.568181818182,90.764178245784
69171,0.85,0.5,1550,1678.84315323655,250.924608819346,91.373672634851
69172,0.85,0.5,1600,1732.40440898927,252.0,92.136356904131
69173,0.85,0.5,1650,1779.72585803048,254.913294797688,93.006491576069
69174,0.85,0.5,1700,1833.33069880973,256.395348837209,93.604727394957
69175,0.85,0.5,1750,1887.9419784384,256.395348837209,94.172560707278
69176,0.85,0.5,1800,1938.22388584418,257.518248175182,94.579355689729
69177,0.85,0.5,1850,1988.76178451213,257.518248175182,95.045667027846
69178,0.85,0.5,1900,2041.40775893189,259.030837004405,95.577943002039
69179,0.85,0.5,1950,2093.90280762365,260.176991150442,95.926760405011
69180,0.85,0.5,2000,2145.79963043227,261.333333333333,96.292291529114
69208,0.875,0.5,1000,1098.59827930664,270.967741935484,76.387168516587
69209,0.875,0.5,1050,1151.01222592327,273.065015479876,78.641136330145
69210,0.875,0.5,1100,1202.57694225065,274.339035769829,80.802317755497
69211,0.875,0.5,1150,1255.22920627552,274.766355140187,82.715830791865
69212,0.875,0.5,1200,1307.36856630355,275.625,84.470567921577
69213,0.875,0.5,1250,1361.05350518988,275.625,85.996915196377
69214,0.875,0.5,1300,1411.72267382702,276.056338028169,87.370507714098
69215,0.875,0.5,1350,1466.5907916006,276.056338028169,88.611670155286
69216,0.875,0.5,1400,1518.53071262916,276.489028213166,89.761140986117
69217,0.875,0.5,1450,1565.78971715763,276.489028213166,90.790448477428
69218,0.875,0.5,1500,1623.54610277427,257.518248175182,90.85177278597
69219,0.875,0.5,1550,1677.79287142478,252.360515021459,91.321343743227
69220,0.875,0.5,1600,1731.02707909459,254.178674351585,92.060843932271
69221,0.875,0.5,1650,1785.64017483628,256.395348837209,92.873234513845
69222,0.875,0.5,1700,1835.35956981022,257.894736842105,93.449784168691
69223,0.875,0.5,1750,1886.35239823621,259.411764705882,94.110767523238
69224,0.875,0.5,1800,1941.98761323896,258.651026392962,94.323920412483
69225,0.875,0.5,1850,1991.65585222258,259.030837004405,94.794583068995
69226,0.875,0.5,1900,2043.11695399483,260.176991150442,95.271172771572
69227,0.875,0.5,1950,2095.20472781757,261.721068249258,95.713966222321
69228,0.875,0.5,2000,2148.02772023366,263.677130044843,96.095394478844
69256,0.9,0.5,1000,1099.44076955636,272.222222222222,75.722392835117
69257,0.9,0.5,1050,1151.36231300697,274.766355140187,77.911402823236
69258,0.9,0.5,1100,1203.64551399083,276.489028213166,80.059498908479
69259,0.9,0.5,1150,1257.34909002534,277.358490566038,81.973884892207
69260,0.9,0.5,1200,1309.87758958865,278.233438485804,83.711515635948
69261,0.9,0.5,1250,1361.72386124692,278.672985781991,85.201464205651
69262,0.9,0.5,1300,1414.38043252357,279.113924050633,86.606162813146
69263,0.9,0.5,1350,1465.44857787579,279.113924050633,87.829663912618
69264,0.9,0.5,1400,1518.22180553248,279.556259904913,88.91087726545
69265,0.9,0.5,1450,1570.16330687338,280.0,89.912438797245
69266,0.9,0.5,1500,1622.02793539495,280.0,90.894205288588
69267,0.9,0.5,1550,1681.90642374568,256.395348837209,91.543739306518
69268,0.9,0.5,1600,1732.70590166816,256.023222060958,92.030073061865
69269,0.9,0.5,1650,1782.21175780362,257.894736842105,92.690408949788
69270,0.9,0.5,1700,1837.50975075729,259.030837004405,93.265334310658
69271,0.9,0.5,1750,1887.92867228957,260.94674556213,93.920351385552
69272,0.9,0.5,1800,1942.25961204054,260.176991150442,94.226263045995
69273,0.9,0.5,1850,1994.21645268057,262.109955423477,94.656138038829
69274,0.9,0.5,1900,2044.80167845171,262.109955423477,95.121745963935
69275,0.9,0.5,1950,2094.35242130444,262.891207153502,95.452897751975
69276,0.9,0.5,2000,2150.33816732416,264.071856287425,95.866664051679
69303,0.925,0.5,1050,1152.87611274515,276.489028213166,77.299392059121
69304,0.925,0.5,1100,1204.93468064607,278.672985781991,79.378572720682
69305,0.925,0.5,1150,1258.15310304177,280.0,81.267474592857
69306,0.925,0.5,1200,1310.46687993029,280.891719745223,82.955812696643
69307,0.925,0.5,1250,1363.94128907123,281.33971291866,84.491630398462
69308,0.925,0.5,1300,1416.62697532491,281.789137380192,85.878911508326
69309,0.925,0.5,1350,1468.00658446851,281.789137380192,87.146989259778
69310,0.925,0.5,1400,1519.80258361968,282.692307692308,88.19395912575
69311,0.925,0.5,1450,1571.38331735821,282.692307692308,89.233861285431
69312,0.925,0.5,1500,1623.45630322967,282.692307692308,90.199291162272
69313,0.925,0.5,1550,1675.00358689356,283.14606741573,90.995752714387
69314,0.925,0.5,1600,1733.44086380335,257.142857142857,91.861294071899
69315,0.925,0.5,1650,1786.55238582506,258.272327964861,92.430291530152
69316,0.925,0.5,1700,1838.16526624771,259.411764705882,93.03870351922
69317,0.925,0.5,1750,1891.00712006264,260.561299852289,93.522318976226
69318,0.925,0.5,1800,1940.67104547653,261.721068249258,94.093649257103
69319,0.925,0.5,1850,1998.06693557808,263.677130044843,94.530147648603
69320,0.925,0.5,1900,2044.34535566355,264.467766116942,94.893246506619
69321,0.925,0.5,1950,2097.63102908934,268.493150684931,95.311920962861
69322,0.925,0.5,2000,2148.91428680666,264.071856287425,95.621701643512
69349,0.95,0.5,1050,1154.22575591786,278.233438485804,76.642935716255
69350,0.95,0.5,1100,1206.07247752293,280.891719745223,78.701232359263
69351,0.95,0.5,1150,1259.89429056852,281.789137380192,80.614635883599
69352,0.95,0.5,1200,1312.15757648752,282.692307692308,82.368100208133
69353,0.95,0.5,1250,1365.84207635273,283.601286173633,83.874480680453
69354,0.95,0.5,1300,1418.21224903407,284.057971014493,85.247438540901
69355,0.95,0.5,1350,1470.25471511941,284.516129032258,86.499708333798
69356,0.95,0.5,1400,1520.67409093531,284.975767366721,87.615051699321
69357,0.95,0.5,1450,1571.7351790089,285.436893203883,88.585503299954
69358,0.95,0.5,1500,1623.05508710152,285.899513776337,89.481706544139
69359,0.95,0.5,1550,1679.43228667906,286.363636363636,90.343066822111
69360,0.95,0.5,1600,1726.94610040226,286.363636363636,91.149040720011
69361,0.95,0.5,1650,1786.84589086265,260.94674556213,92.347100615658
69362,0.95,0.5,1700,1837.98512990338,261.721068249258,92.83143092881
69363,0.95,0.5,1750,1892.39585203845,262.5,93.403466238944
69364,0.95,0.5,1800,1942.97986733332,274.339035769829,93.82876429928
69365,0.95,0.5,1850,1993.97394593782,265.66265060241,94.34668788234
69366,0.95,0.5,1900,2050.24915330037,266.465256797583,94.627262526086
69367,0.95,0.5,1950,2098.70887257743,278.233438485804,95.08332951778
69368,0.95,0.5,2000,2149.12953722889,279.556259904913,95.431165481456
69395,0.975,0.5,1050,1155.16412534603,279.556259904913,75.026605473033
69396,0.975,0.5,1100,1207.56646687158,282.24,78.147825011788
69397,0.975,0.5,1150,1259.26921755824,284.057971014493,80.050151942258
69398,0.975,0.5,1200,1313.7731878196,284.975767366721,81.744889137886
69399,0.975,0.5,1250,1365.44788918361,285.899513776337,83.295361872486
69400,0.975,0.5,1300,1417.9853226006,286.363636363636,84.703663798131
69401,0.975,0.5,1350,1471.1667053548,287.296416938111,85.925234715174
69402,0.975,0.5,1400,1521.11281279639,287.765089722675,87.075252985327
69403,0.975,0.5,1450,1575.37828036327,288.235294117647,88.067836252537
69404,0.975,0.5,1500,1627.56352129446,288.235294117647,89.004797030139
69405,0.975,0.5,1550,1678.85057740689,288.707037643208,89.85785266977
69406,0.975,0.5,1600,1730.73051443829,289.180327868852,90.621115048839
69407,0.975,0.5,1650,1784.57853369974,288.235294117647,91.70173027162
69408,0.975,0.5,1700,1843.28334266782,262.109955423477,92.590769397311
69409,0.975,0.5,1750,1892.15962753578,262.5,93.086363966318
69410,0.975,0.5,1800,1945.09541020045,265.66265060241,93.586774314115
69411,0.975,0.5,1850,1996.64021532993,273.488372093023,93.965254231549
69412,0.975,0.5,1900,2049.6130667734,268.085106382979,94.473542903977
69413,0.975,0.5,1950,2103.59741406472,264.864864864865,94.774709784463
69414,0.975,0.5,2000,2151.37903738661,280.445151033386,95.144547415464
69415,0.2,0.025,500,450.328302372896,173.110893032385,64.2752258662914
69416,0.2,0.025,550,502.585463985004,181.668383110196,69.0646099054329
69417,0.2,0.025,600,556.13060713762,190.086206896552,73.37822999462
69418,0.2,0.025,650,612.643455532876,197.315436241611,77.470232510591
69419,0.2,0.025,700,669.588378777713,203.460207612457,81.331031694312
69420,0.2,0.025,750,721.039802823946,208.264462809917,84.75834673551
69421,0.2,0.025,800,775.282243233243,212.274368231047,87.791035835875
69422,0.2,0.025,850,828.893392123819,215.647921760391,90.043240937366
69423,0.2,0.025,900,885.070631827811,218.316831683168,91.90858556739
69424,0.2,0.025,950,940.046954872304,221.052631578947,93.25377932148
69425,0.2,0.025,1000,987.783619536846,223.574144486692,94.204668902506
69426,0.2,0.025,1050,1045.94223866302,226.153846153846,95.044957578113
69427,0.2,0.025,1100,1094.65312942495,228.497409326425,95.821916661955
69428,0.2,0.025,1150,1147.03699906106,230.890052356021,96.550567060371
69429,0.2,0.025,1200,1196.82851428985,233.025099075297,97.327394392676
69430,0.2,0.025,1250,1250.83659116014,235.514018691589,98.21113639758701
69431,0.2,0.025,1300,1305.8185457892,237.415881561238,99.051016555725
69432,0.2,0.025,1350,1357.22575434429,239.673913043478,99.84619873577
69433,0.2,0.025,1400,1413.69492437551,241.643835616438,100.65524375128501
69434,0.2,0.025,1450,1456.42417148967,243.310344827586,101.28460067916899
69435,0.2,0.025,1500,1506.15437445439,245.340751043115,101.81454674382701
69436,0.2,0.025,1550,1558.38063002379,247.058823529412,102.32157941945599
69437,0.2,0.025,1600,1617.40515082702,248.801128349788,102.68247224652299
69438,0.2,0.025,1650,1667.19767650191,250.568181818182,103.004378355097
69439,0.2,0.025,1700,1717.24123764116,252.0,103.31268804048699
69440,0.2,0.025,1750,1766.88433957626,253.448275862069,103.663980078592
69441,0.2,0.025,1800,1829.54343280996,255.282199710564,104.061373965755
69442,0.2,0.025,1850,1879.81257077543,256.395348837209,104.41296302617101
69443,0.2,0.025,1900,1923.64514239725,257.894736842105,104.695606569044
69444,0.2,0.025,1950,1979.22240122498,259.030837004405,105.10940540159999
69445,0.2,0.025,2000,2031.0054423518,260.176991150442,105.403769838176
69446,1.0,0.05,550,526.209948857411,293.023255813953,63.8060404803074
69447,1.0,0.05,600,577.516804009761,299.490662139219,68.4146077513658
69448,1.0,0.05,650,630.684726198762,306.782608695652,72.824923418303
69449,1.0,0.05,700,683.549072473141,313.879003558719,76.803839153396
69450,1.0,0.05,750,738.284856035055,320.727272727273,80.182663464168
69451,1.0,0.05,800,794.400315833938,326.666666666667,83.095972590223
69452,1.0,0.05,850,847.705232736134,332.203389830508,85.607043401502
69453,1.0,0.05,900,903.460714457201,336.641221374046,87.876573917565
69454,1.0,0.05,950,960.14894689275,341.199226305609,89.867506720543
69455,1.0,0.05,1000,1013.39340663302,345.205479452055,91.626683181412
69456,1.0,0.05,1050,1072.58763305484,348.616600790514,93.188671612776
69457,1.0,0.05,1100,1126.05693719077,351.394422310757,94.517135911144
69458,1.0,0.05,1150,1185.84042392857,354.929577464789,95.652312203803
69459,1.0,0.05,1200,1240.04759000144,357.085020242915,96.684320509936
69460,1.0,0.05,1250,1292.49927533667,360.0,97.565553791051
69461,1.0,0.05,1300,1346.89561988933,362.217659137577,98.353145318585
69462,1.0,0.05,1350,1403.0553109984,363.711340206186,99.11177014169101
69463,1.0,0.05,1400,1455.54035921059,365.97510373444,99.72153731619599
69464,1.0,0.05,1450,1512.11359177639,367.5,100.35489659409501
69465,1.0,0.05,1500,1564.60836567679,369.037656903766,100.910854426204
69466,1.0,0.05,1550,1621.73805629045,370.588235294118,101.447597452402
69467,1.0,0.05,1600,1677.04877195644,372.151898734177,101.939718774748
69468,1.0,0.05,1650,1723.99740566663,373.728813559322,102.436759802804
69469,1.0,0.05,1700,1774.63791583652,375.31914893617,102.930703696427
69470,1.0,0.05,1750,1838.67632494891,376.119402985075,103.35765707094299
